문항코드,평가종류,출제단계,문항유형,감성,평가영역,정답
8122,사전평가,1단계,객관식,부정형,발음,2
8123,중간평가,1단계,구술형,긍정형,쓰기,3
8124,중간평가,1단계,작문형,해당없음,말하기,2
8125,사전평가,1단계,객관식,해당없음,어휘,4
8126,영주용종합평가,1단계,단답형,부정형,담화,3
8127,귀화용종합평가,4단계,객관식,부정형,문화,2
8128,사전평가,2단계,객관식,부정형,말하기+문화,2
8129,사전평가,5단계-한국사회-기본,객관식,긍정형,말하기,4
8130,사전평가,1단계,객관식,부정형,발음,3
8131,사전평가,3단계,객관식,부정형,말하기+문화,1
8132,사전평가,1단계,객관식,긍정형,문화,3
8133,사전평가,3단계,작문형,해당없음,문법,1
8134,사전평가,3단계,객관식,긍정형,발음,2
8135,영주용종합평가,3단계,작문형,긍정형,발음,2
8136,사전평가,1단계,작문형,해당없음,말하기,1
8137,귀화용종합평가,3단계,객관식,부정형,문법,4
8138,귀화용종합평가,1단계,객관식,부정형,대한민국 국민의 기본 소양,3
8139,사전평가,1단계,객관식,긍정형,발음,3
8140,사전평가,5단계-한국사회-심화,객관식,부정형,담화,2
8141,사전평가,4단계,객관식,부정형,말하기+문화,3
8142,사전평가,2단계,단답형,해당없음,말하기+한국사회,4
8143,중간평가,4단계,작문형,해당없음,발음,4
8144,사전평가,2단계,객관식,해당없음,말하기+한국문화,3
8145,사전평가,1단계,객관식,긍정형,문법,3
8146,사전평가,2단계,객관식,부정형,어휘,4
8147,사전평가,2단계,객관식,부정형,말하기,1
8148,사전평가,1단계,객관식,해당없음,담화,4
8149,사전평가,1단계,단답형,긍정형,말하기+문화,1
8150,중간평가,1단계,객관식,부정형,쓰기,2
8151,사전평가,1단계,단답형,긍정형,말하기,1
8152,사전평가,1단계,구술형,해당없음,말하기+문화,1
8153,사전평가,3단계,구술형,긍정형,말하기,2
8154,사전평가,4단계,객관식,부정형,발음,2
8155,사전평가,4단계,객관식,해당없음,말하기+문화,4
8156,사전평가,1단계,구술형,해당없음,발음,1
8157,사전평가,1단계,객관식,해당없음,말하기+한국문화,3
8158,중간평가,3단계,작문형,부정형,대한민국 국민의 기본 소양,2
8159,사전평가,3단계,객관식,부정형,쓰기,2
8160,사전평가,2단계,객관식,긍정형,담화,3
8161,귀화용종합평가,2단계,객관식,긍정형,발음,2
8162,사전평가,2단계,객관식,긍정형,말하기+한국사회,1
8163,사전평가,3단계,객관식,긍정형,어휘,3
8164,중간평가,4단계,구술형,해당없음,발음,3
8165,사전평가,1단계,객관식,해당없음,읽기,3
8166,사전평가,1단계,객관식,긍정형,말하기+한국사회,2
8167,사전평가,2단계,객관식,해당없음,발음,3
8168,중간평가,2단계,객관식,부정형,담화,3
8169,귀화용종합평가,2단계,객관식,해당없음,말하기+한국사회,2
8170,사전평가,2단계,객관식,해당없음,어휘,4
8171,사전평가,3단계,객관식,해당없음,어휘,1
8172,귀화용종합평가,1단계,객관식,부정형,발음,4
8173,사전평가,5단계-한국사회-심화,객관식,긍정형,어휘,3
8174,사전평가,2단계,객관식,부정형,말하기+한국문화,4
8175,중간평가,1단계,객관식,긍정형,말하기,2
8176,사전평가,2단계,단답형,부정형,말하기+한국문화,3
8177,사전평가,2단계,객관식,부정형,문법,4
8178,사전평가,2단계,객관식,해당없음,말하기,2
8179,사전평가,2단계,단답형,부정형,문법,2
8180,사전평가,1단계,객관식,부정형,문화,3
8181,중간평가,1단계,객관식,해당없음,담화,4
8182,귀화용종합평가,2단계,객관식,부정형,문법,2
8183,사전평가,5단계-한국사회-기본,구술형,긍정형,말하기+문화,2
8184,귀화용종합평가,2단계,객관식,긍정형,말하기,1
8185,사전평가,3단계,객관식,부정형,문화,4
8186,영주용종합평가,2단계,객관식,긍정형,말하기+문화,3
8187,사전평가,1단계,단답형,부정형,읽기,3
8188,사전평가,1단계,단답형,해당없음,말하기+한국사회,4
8189,사전평가,1단계,객관식,긍정형,읽기,4
8190,중간평가,1단계,객관식,부정형,대한민국 국민의 기본 소양,3
8191,귀화용종합평가,4단계,객관식,부정형,읽기,2
8192,영주용종합평가,3단계,객관식,부정형,말하기+한국문화,2
8193,사전평가,2단계,객관식,해당없음,말하기+한국사회,1
8194,귀화용종합평가,1단계,객관식,긍정형,담화,3
8195,귀화용종합평가,1단계,단답형,긍정형,어휘,3
8196,사전평가,2단계,객관식,부정형,담화,4
8197,사전평가,1단계,작문형,해당없음,말하기+문화,4
8198,사전평가,1단계,객관식,부정형,발음,4
8199,사전평가,1단계,객관식,해당없음,담화,1
8200,사전평가,1단계,객관식,해당없음,대한민국 국민의 기본 소양,2
8201,영주용종합평가,1단계,객관식,긍정형,말하기,2
8202,귀화용종합평가,1단계,객관식,부정형,담화,1
8203,사전평가,1단계,객관식,해당없음,말하기,4
8204,영주용종합평가,2단계,작문형,해당없음,말하기+문화,1
8205,사전평가,4단계,객관식,해당없음,말하기+문화,3
8206,사전평가,3단계,구술형,긍정형,문화,4
8207,중간평가,3단계,객관식,긍정형,말하기,2
8208,사전평가,3단계,단답형,해당없음,문법,1
8209,사전평가,2단계,객관식,해당없음,문법,1
8210,사전평가,3단계,객관식,해당없음,말하기,1
8211,사전평가,3단계,단답형,해당없음,말하기+한국문화,1
8212,귀화용종합평가,2단계,작문형,긍정형,대한민국 국민의 기본 소양,4
8213,영주용종합평가,2단계,객관식,부정형,어휘,1
8214,귀화용종합평가,5단계-한국사회-심화,객관식,해당없음,말하기+문화,2
8215,사전평가,4단계,작문형,해당없음,말하기,3
8216,사전평가,2단계,객관식,부정형,문법,3
8217,사전평가,2단계,구술형,부정형,읽기,4
8218,사전평가,3단계,객관식,부정형,말하기+한국사회,2
8219,사전평가,3단계,객관식,긍정형,문법,3
8220,사전평가,2단계,객관식,긍정형,쓰기,3
8221,사전평가,2단계,객관식,부정형,말하기+한국문화,4
8222,귀화용종합평가,4단계,객관식,해당없음,읽기,4
8223,사전평가,2단계,객관식,해당없음,문화,4
8224,사전평가,2단계,객관식,해당없음,말하기+문화,2
8225,사전평가,2단계,객관식,긍정형,읽기,4
8226,사전평가,3단계,단답형,부정형,말하기+문화,3
8227,중간평가,4단계,객관식,긍정형,발음,4
8228,사전평가,4단계,작문형,부정형,담화,2
8229,사전평가,4단계,객관식,긍정형,말하기+문화,3
8230,사전평가,4단계,객관식,부정형,담화,2
8231,사전평가,3단계,객관식,해당없음,쓰기,2
8232,사전평가,5단계-한국사회-기본,구술형,긍정형,담화,2
8233,사전평가,4단계,구술형,부정형,말하기,3
8234,사전평가,2단계,작문형,긍정형,말하기+한국문화,4
8235,사전평가,1단계,작문형,부정형,쓰기,3
8236,사전평가,2단계,객관식,긍정형,발음,2
8237,사전평가,2단계,객관식,해당없음,쓰기,3
8238,중간평가,4단계,단답형,긍정형,말하기+한국문화,4
8239,사전평가,2단계,객관식,부정형,말하기+한국문화,3
8240,사전평가,2단계,객관식,해당없음,말하기+문화,3
8241,귀화용종합평가,2단계,단답형,긍정형,말하기,3
8242,사전평가,3단계,단답형,해당없음,담화,3
8243,사전평가,4단계,객관식,부정형,말하기+한국사회,3
8244,사전평가,1단계,객관식,해당없음,읽기,1
8245,사전평가,1단계,객관식,긍정형,쓰기,2
8246,사전평가,1단계,구술형,부정형,쓰기,4
8247,귀화용종합평가,2단계,객관식,긍정형,문화,2
8248,사전평가,5단계-한국사회-기본,객관식,긍정형,읽기,2
8249,사전평가,1단계,객관식,부정형,문화,3
8250,영주용종합평가,1단계,작문형,긍정형,말하기+한국사회,2
8251,사전평가,1단계,객관식,해당없음,담화,3
8252,영주용종합평가,2단계,객관식,부정형,말하기+한국사회,3
8253,영주용종합평가,5단계-한국사회-심화,객관식,긍정형,말하기+문화,1
8254,중간평가,2단계,객관식,긍정형,문법,4
8255,사전평가,3단계,구술형,해당없음,말하기+한국사회,2
8256,사전평가,2단계,객관식,해당없음,어휘,1
8257,사전평가,3단계,객관식,긍정형,쓰기,1
8258,사전평가,4단계,객관식,부정형,담화,1
8259,사전평가,3단계,객관식,해당없음,말하기+문화,3
8260,사전평가,1단계,객관식,해당없음,문화,3
8261,사전평가,1단계,단답형,해당없음,어휘,1
8262,사전평가,3단계,객관식,부정형,발음,1
8263,사전평가,2단계,객관식,해당없음,말하기,2
8264,중간평가,1단계,단답형,긍정형,문화,1
8265,사전평가,2단계,객관식,해당없음,대한민국 국민의 기본 소양,2
8266,사전평가,1단계,객관식,긍정형,발음,3
8267,영주용종합평가,1단계,구술형,해당없음,문화,4
8268,영주용종합평가,1단계,객관식,긍정형,발음,2
8269,영주용종합평가,4단계,단답형,긍정형,발음,4
8270,사전평가,3단계,객관식,긍정형,말하기,1
8271,영주용종합평가,1단계,작문형,해당없음,문화,3
8272,영주용종합평가,2단계,객관식,해당없음,읽기,3
8273,사전평가,2단계,단답형,긍정형,담화,1
8274,사전평가,5단계-한국사회-기본,구술형,긍정형,어휘,4
8275,사전평가,2단계,작문형,긍정형,말하기+한국문화,2
8276,사전평가,1단계,객관식,해당없음,말하기+문화,2
8277,사전평가,1단계,구술형,해당없음,말하기+문화,2
8278,중간평가,1단계,객관식,해당없음,문법,4
8279,사전평가,1단계,객관식,부정형,발음,4
8280,사전평가,1단계,객관식,해당없음,발음,1
8281,영주용종합평가,4단계,객관식,해당없음,말하기+문화,3
8282,사전평가,3단계,작문형,긍정형,말하기,1
8283,귀화용종합평가,2단계,객관식,부정형,말하기+문화,2
8284,사전평가,2단계,객관식,부정형,쓰기,1
8285,사전평가,5단계-한국사회-기본,객관식,해당없음,문화,2
8286,사전평가,5단계-한국사회-심화,작문형,해당없음,읽기,1
8287,사전평가,2단계,구술형,긍정형,담화,2
8288,영주용종합평가,4단계,객관식,해당없음,말하기+문화,3
8289,사전평가,3단계,객관식,긍정형,말하기+한국사회,4
8290,사전평가,2단계,객관식,해당없음,담화,3
8291,사전평가,3단계,객관식,부정형,말하기+한국문화,1
8292,귀화용종합평가,5단계-한국사회-심화,객관식,해당없음,어휘,4
8293,사전평가,2단계,단답형,긍정형,쓰기,2
8294,사전평가,3단계,객관식,해당없음,문화,2
8295,귀화용종합평가,3단계,객관식,긍정형,문화,2
8296,사전평가,1단계,객관식,부정형,담화,1
8297,사전평가,3단계,구술형,해당없음,말하기+한국문화,1
8298,사전평가,2단계,객관식,긍정형,대한민국 국민의 기본 소양,3
8299,영주용종합평가,3단계,구술형,해당없음,쓰기,4
8300,사전평가,2단계,작문형,긍정형,말하기+한국사회,4
8301,사전평가,4단계,구술형,부정형,발음,3
8302,귀화용종합평가,2단계,객관식,부정형,문화,3
8303,사전평가,3단계,객관식,긍정형,읽기,2
8304,사전평가,4단계,객관식,해당없음,문법,4
8305,귀화용종합평가,2단계,단답형,부정형,문법,4
8306,중간평가,2단계,객관식,부정형,문화,3
8307,사전평가,1단계,객관식,부정형,말하기+한국문화,1
8308,사전평가,5단계-한국사회-심화,객관식,긍정형,대한민국 국민의 기본 소양,2
8309,사전평가,2단계,작문형,해당없음,문화,4
8310,귀화용종합평가,3단계,객관식,긍정형,대한민국 국민의 기본 소양,3
8311,사전평가,1단계,객관식,부정형,읽기,3
8312,사전평가,2단계,단답형,해당없음,담화,4
8313,사전평가,2단계,작문형,부정형,말하기+한국사회,3
8314,사전평가,2단계,객관식,부정형,쓰기,3
8315,사전평가,2단계,구술형,긍정형,어휘,1
8316,사전평가,1단계,작문형,부정형,읽기,4
8317,사전평가,2단계,객관식,해당없음,말하기,2
8318,영주용종합평가,4단계,객관식,해당없음,말하기+문화,1
8319,사전평가,3단계,단답형,해당없음,발음,1
8320,사전평가,1단계,객관식,부정형,말하기+문화,2
8321,영주용종합평가,1단계,객관식,부정형,읽기,4
8322,영주용종합평가,1단계,작문형,해당없음,문화,4
8323,귀화용종합평가,4단계,객관식,긍정형,쓰기,3
8324,사전평가,3단계,작문형,부정형,말하기,1
8325,중간평가,1단계,객관식,해당없음,발음,2
8326,사전평가,3단계,구술형,해당없음,말하기,2
8327,사전평가,5단계-한국사회-심화,단답형,해당없음,대한민국 국민의 기본 소양,4
8328,사전평가,5단계-한국사회-기본,객관식,긍정형,말하기,4
8329,사전평가,1단계,객관식,부정형,말하기+한국사회,3
8330,사전평가,5단계-한국사회-기본,객관식,해당없음,말하기+한국사회,2
8331,사전평가,2단계,객관식,긍정형,말하기+한국사회,3
8332,사전평가,1단계,객관식,부정형,대한민국 국민의 기본 소양,4
8333,사전평가,1단계,객관식,해당없음,어휘,4
8334,사전평가,2단계,객관식,긍정형,말하기+문화,2
8335,사전평가,1단계,객관식,부정형,어휘,1
8336,영주용종합평가,1단계,작문형,해당없음,담화,1
8337,영주용종합평가,2단계,객관식,부정형,말하기+한국문화,1
8338,귀화용종합평가,2단계,단답형,부정형,말하기,4
8339,사전평가,3단계,객관식,긍정형,문화,2
8340,사전평가,4단계,작문형,부정형,말하기+한국사회,1
