문항코드,평가종류,출제단계,문항유형,감성,평가영역,정답
46753,사전평가,3단계,작문형,해당없음,발음,3
46754,사전평가,1단계,객관식,부정형,말하기+한국문화,2
46755,사전평가,1단계,단답형,긍정형,쓰기,4
46756,중간평가,4단계,객관식,해당없음,쓰기,2
46757,사전평가,2단계,객관식,긍정형,말하기,4
46758,사전평가,5단계-한국사회-심화,객관식,부정형,문법,3
46759,중간평가,4단계,작문형,해당없음,발음,3
46760,사전평가,1단계,객관식,부정형,말하기+문화,2
46761,사전평가,1단계,단답형,부정형,말하기+문화,1
46762,사전평가,2단계,객관식,부정형,말하기+한국문화,4
46763,사전평가,4단계,객관식,해당없음,발음,2
46764,사전평가,3단계,객관식,긍정형,문화,2
46765,중간평가,4단계,단답형,부정형,발음,3
46766,영주용종합평가,1단계,객관식,긍정형,문법,1
46767,사전평가,1단계,객관식,부정형,어휘,3
46768,사전평가,1단계,구술형,해당없음,말하기+문화,3
46769,사전평가,3단계,객관식,부정형,대한민국 국민의 기본 소양,1
46770,사전평가,2단계,객관식,긍정형,어휘,4
46771,사전평가,3단계,객관식,해당없음,말하기+한국사회,1
46772,중간평가,1단계,작문형,긍정형,어휘,1
46773,사전평가,1단계,객관식,긍정형,어휘,2
46774,사전평가,1단계,단답형,부정형,말하기+한국문화,2
46775,영주용종합평가,1단계,객관식,긍정형,쓰기,3
46776,사전평가,3단계,구술형,부정형,문법,4
46777,사전평가,2단계,객관식,긍정형,어휘,3
46778,영주용종합평가,3단계,객관식,부정형,말하기,2
46779,사전평가,1단계,객관식,부정형,읽기,4
46780,사전평가,1단계,객관식,해당없음,대한민국 국민의 기본 소양,4
46781,사전평가,1단계,객관식,긍정형,문화,2
46782,중간평가,3단계,객관식,부정형,쓰기,4
46783,사전평가,1단계,객관식,해당없음,쓰기,3
46784,영주용종합평가,1단계,객관식,해당없음,말하기,3
46785,사전평가,1단계,구술형,부정형,말하기+한국문화,1
46786,사전평가,1단계,객관식,부정형,문법,1
46787,사전평가,5단계-한국사회-기본,객관식,부정형,담화,2
46788,중간평가,5단계-한국사회-기본,객관식,해당없음,읽기,4
46789,사전평가,2단계,객관식,부정형,쓰기,4
46790,사전평가,2단계,객관식,긍정형,문법,2
46791,사전평가,4단계,작문형,해당없음,말하기+한국사회,4
46792,사전평가,1단계,객관식,부정형,말하기+한국문화,2
46793,영주용종합평가,3단계,객관식,긍정형,담화,3
46794,사전평가,1단계,단답형,부정형,말하기,1
46795,사전평가,1단계,객관식,긍정형,발음,3
46796,사전평가,1단계,객관식,긍정형,말하기+한국문화,4
46797,사전평가,2단계,단답형,해당없음,쓰기,3
46798,사전평가,5단계-한국사회-기본,구술형,해당없음,어휘,2
46799,귀화용종합평가,5단계-한국사회-기본,객관식,긍정형,어휘,2
46800,사전평가,5단계-한국사회-심화,객관식,해당없음,문법,4
46801,사전평가,3단계,객관식,긍정형,쓰기,1
46802,사전평가,1단계,객관식,부정형,쓰기,3
46803,귀화용종합평가,3단계,객관식,긍정형,담화,4
46804,사전평가,4단계,객관식,긍정형,대한민국 국민의 기본 소양,2
46805,사전평가,1단계,구술형,해당없음,말하기+한국문화,1
46806,사전평가,4단계,객관식,부정형,말하기+문화,2
46807,사전평가,3단계,객관식,부정형,말하기+한국문화,1
46808,사전평가,1단계,작문형,해당없음,어휘,3
46809,사전평가,3단계,구술형,부정형,쓰기,1
46810,사전평가,2단계,객관식,해당없음,대한민국 국민의 기본 소양,1
46811,사전평가,3단계,객관식,해당없음,문화,1
46812,사전평가,3단계,객관식,부정형,말하기+한국문화,4
46813,사전평가,1단계,작문형,부정형,발음,3
46814,사전평가,5단계-한국사회-기본,객관식,해당없음,말하기+문화,1
46815,사전평가,2단계,객관식,긍정형,말하기+문화,4
46816,사전평가,2단계,객관식,부정형,읽기,2
46817,사전평가,3단계,작문형,부정형,말하기+한국사회,3
46818,귀화용종합평가,4단계,객관식,해당없음,문화,4
46819,사전평가,5단계-한국사회-기본,객관식,부정형,말하기+문화,1
46820,중간평가,2단계,객관식,긍정형,말하기+한국문화,1
46821,사전평가,4단계,객관식,부정형,읽기,4
46822,귀화용종합평가,1단계,객관식,해당없음,말하기+문화,3
46823,사전평가,4단계,객관식,긍정형,읽기,2
46824,영주용종합평가,4단계,객관식,해당없음,말하기,1
46825,사전평가,3단계,작문형,긍정형,말하기+문화,1
46826,사전평가,5단계-한국사회-심화,객관식,해당없음,문화,1
46827,귀화용종합평가,2단계,객관식,긍정형,말하기+한국문화,1
46828,영주용종합평가,1단계,객관식,긍정형,대한민국 국민의 기본 소양,4
46829,사전평가,3단계,단답형,부정형,쓰기,2
46830,중간평가,4단계,작문형,부정형,대한민국 국민의 기본 소양,4
46831,사전평가,5단계-한국사회-기본,구술형,부정형,어휘,3
46832,사전평가,5단계-한국사회-심화,객관식,부정형,말하기+문화,3
46833,사전평가,1단계,객관식,부정형,말하기+한국문화,4
46834,사전평가,2단계,객관식,긍정형,말하기+한국문화,2
46835,사전평가,2단계,객관식,긍정형,문법,2
46836,사전평가,1단계,객관식,부정형,말하기+한국문화,2
46837,사전평가,4단계,객관식,긍정형,문화,4
46838,사전평가,4단계,작문형,긍정형,어휘,2
46839,중간평가,1단계,단답형,부정형,말하기+한국사회,3
46840,사전평가,2단계,작문형,긍정형,말하기+한국사회,2
46841,중간평가,2단계,객관식,해당없음,담화,1
46842,사전평가,1단계,객관식,긍정형,문법,1
46843,중간평가,5단계-한국사회-심화,객관식,긍정형,말하기+한국사회,2
46844,사전평가,1단계,객관식,긍정형,어휘,4
46845,사전평가,2단계,객관식,긍정형,문화,1
46846,사전평가,3단계,객관식,해당없음,말하기+문화,3
46847,사전평가,3단계,객관식,부정형,말하기+한국사회,1
46848,사전평가,3단계,객관식,해당없음,말하기+한국문화,1
46849,중간평가,2단계,객관식,긍정형,어휘,4
46850,사전평가,1단계,객관식,부정형,발음,2
46851,사전평가,1단계,객관식,해당없음,말하기+한국문화,1
46852,사전평가,1단계,객관식,해당없음,쓰기,3
46853,영주용종합평가,4단계,객관식,해당없음,어휘,2
46854,귀화용종합평가,1단계,객관식,부정형,발음,2
46855,중간평가,1단계,단답형,긍정형,말하기+한국사회,2
46856,사전평가,2단계,구술형,긍정형,말하기,1
46857,사전평가,1단계,객관식,해당없음,말하기+한국문화,1
46858,귀화용종합평가,1단계,객관식,부정형,말하기+한국문화,1
46859,사전평가,5단계-한국사회-기본,객관식,해당없음,문법,2
46860,귀화용종합평가,2단계,객관식,해당없음,말하기,2
46861,귀화용종합평가,3단계,객관식,긍정형,대한민국 국민의 기본 소양,4
46862,사전평가,1단계,객관식,해당없음,대한민국 국민의 기본 소양,2
46863,사전평가,1단계,단답형,긍정형,말하기+한국문화,1
46864,중간평가,2단계,객관식,부정형,담화,3
46865,사전평가,4단계,객관식,해당없음,문화,3
46866,귀화용종합평가,1단계,구술형,부정형,담화,1
46867,사전평가,1단계,작문형,해당없음,어휘,1
46868,사전평가,1단계,객관식,긍정형,말하기+한국문화,2
46869,사전평가,2단계,객관식,해당없음,대한민국 국민의 기본 소양,3
46870,사전평가,2단계,구술형,긍정형,대한민국 국민의 기본 소양,4
46871,귀화용종합평가,1단계,객관식,긍정형,읽기,1
46872,사전평가,2단계,작문형,긍정형,말하기+한국사회,3
46873,사전평가,2단계,객관식,해당없음,말하기+문화,1
46874,사전평가,1단계,객관식,부정형,말하기+한국문화,3
46875,사전평가,3단계,구술형,해당없음,발음,2
46876,사전평가,1단계,객관식,해당없음,담화,2
46877,사전평가,2단계,객관식,부정형,말하기+한국사회,4
46878,사전평가,1단계,객관식,해당없음,말하기+문화,3
46879,영주용종합평가,2단계,객관식,긍정형,말하기+한국문화,1
46880,사전평가,4단계,작문형,부정형,말하기+한국문화,1
46881,귀화용종합평가,4단계,객관식,긍정형,말하기,2
46882,중간평가,2단계,객관식,긍정형,문법,1
46883,귀화용종합평가,5단계-한국사회-기본,객관식,해당없음,문화,4
46884,사전평가,1단계,단답형,긍정형,말하기+문화,3
46885,사전평가,1단계,객관식,긍정형,말하기+한국문화,1
46886,영주용종합평가,3단계,단답형,긍정형,문법,4
46887,사전평가,4단계,객관식,해당없음,문화,2
46888,영주용종합평가,2단계,작문형,부정형,말하기+한국사회,4
46889,사전평가,2단계,객관식,해당없음,문화,2
46890,귀화용종합평가,2단계,객관식,부정형,발음,4
46891,사전평가,5단계-한국사회-기본,구술형,긍정형,어휘,3
46892,사전평가,3단계,객관식,부정형,읽기,1
46893,영주용종합평가,3단계,단답형,부정형,대한민국 국민의 기본 소양,3
46894,사전평가,2단계,객관식,해당없음,대한민국 국민의 기본 소양,3
46895,사전평가,2단계,객관식,해당없음,문화,4
46896,귀화용종합평가,2단계,객관식,부정형,쓰기,3
46897,사전평가,1단계,객관식,해당없음,말하기+문화,2
46898,사전평가,2단계,구술형,해당없음,쓰기,3
46899,중간평가,5단계-한국사회-기본,객관식,부정형,읽기,2
46900,사전평가,1단계,객관식,부정형,어휘,4
46901,사전평가,1단계,구술형,해당없음,문법,2
46902,사전평가,1단계,객관식,해당없음,문법,2
46903,귀화용종합평가,3단계,객관식,해당없음,대한민국 국민의 기본 소양,4
46904,사전평가,4단계,객관식,부정형,문법,4
46905,영주용종합평가,3단계,작문형,해당없음,말하기,3
46906,사전평가,2단계,구술형,해당없음,문법,4
46907,사전평가,3단계,객관식,해당없음,발음,4
46908,사전평가,3단계,작문형,부정형,쓰기,2
46909,사전평가,2단계,구술형,긍정형,문법,2
46910,사전평가,1단계,객관식,긍정형,문법,3
46911,사전평가,1단계,객관식,해당없음,대한민국 국민의 기본 소양,1
46912,사전평가,2단계,단답형,부정형,발음,3
46913,사전평가,1단계,단답형,긍정형,문법,1
46914,귀화용종합평가,2단계,객관식,해당없음,문화,2
46915,사전평가,3단계,객관식,해당없음,말하기+한국사회,2
46916,사전평가,1단계,객관식,긍정형,문법,2
46917,사전평가,4단계,단답형,부정형,담화,4
46918,사전평가,2단계,객관식,긍정형,담화,3
46919,사전평가,1단계,단답형,긍정형,대한민국 국민의 기본 소양,4
46920,영주용종합평가,4단계,객관식,해당없음,문화,3
46921,중간평가,1단계,객관식,부정형,대한민국 국민의 기본 소양,2
46922,영주용종합평가,2단계,객관식,긍정형,말하기+문화,3
46923,사전평가,5단계-한국사회-기본,단답형,해당없음,문법,2
46924,사전평가,2단계,단답형,해당없음,담화,1
46925,사전평가,1단계,객관식,해당없음,대한민국 국민의 기본 소양,3
46926,사전평가,2단계,작문형,부정형,말하기+한국문화,4
46927,귀화용종합평가,1단계,객관식,긍정형,담화,3
46928,귀화용종합평가,2단계,단답형,부정형,쓰기,3
46929,중간평가,5단계-한국사회-기본,객관식,긍정형,읽기,3
46930,사전평가,1단계,객관식,긍정형,말하기,1
46931,사전평가,1단계,객관식,긍정형,쓰기,4
46932,중간평가,2단계,객관식,해당없음,발음,2
46933,사전평가,3단계,객관식,부정형,문화,4
46934,사전평가,4단계,객관식,부정형,쓰기,1
46935,사전평가,1단계,작문형,해당없음,쓰기,4
46936,사전평가,1단계,객관식,부정형,말하기+한국사회,4
46937,사전평가,2단계,객관식,해당없음,읽기,2
46938,사전평가,1단계,객관식,해당없음,대한민국 국민의 기본 소양,3
46939,영주용종합평가,3단계,객관식,부정형,말하기+한국문화,1
46940,중간평가,1단계,구술형,해당없음,쓰기,4
46941,중간평가,2단계,작문형,긍정형,말하기+한국사회,1
46942,중간평가,2단계,구술형,부정형,말하기+한국사회,2
46943,사전평가,3단계,작문형,해당없음,문법,3
46944,사전평가,3단계,구술형,긍정형,대한민국 국민의 기본 소양,3
46945,사전평가,2단계,객관식,긍정형,읽기,1
46946,귀화용종합평가,5단계-한국사회-심화,작문형,긍정형,발음,3
46947,사전평가,1단계,객관식,해당없음,읽기,4
46948,중간평가,3단계,객관식,부정형,쓰기,3
46949,사전평가,2단계,객관식,긍정형,말하기,2
46950,영주용종합평가,2단계,객관식,부정형,말하기+문화,1
46951,중간평가,2단계,객관식,긍정형,쓰기,3
46952,사전평가,2단계,단답형,부정형,발음,2
46953,귀화용종합평가,2단계,객관식,긍정형,말하기+한국문화,2
46954,사전평가,4단계,단답형,해당없음,쓰기,3
46955,사전평가,5단계-한국사회-기본,객관식,해당없음,문법,1
46956,사전평가,1단계,작문형,해당없음,어휘,2
